3000.0    0.0000
3050.0    0.0160
3100.0    0.0680
3150.0    0.1670
3200.0    0.2870
3250.0    0.4230
3300.0    0.5600
3350.0    0.6730
3400.0    0.7720
3450.0    0.8410
3500.0    0.9050
3550.0    0.9430
3600.0    0.9810
3650.0    0.9930
3700.0    1.0000
3750.0    0.9890
3800.0    0.9160
3850.0    0.8040
3900.0    0.6250
3950.0    0.4230
4000.0    0.2380
4050.0    0.1140
4100.0    0.0510
4150.0    0.0190
4200.0    0.0000
4250.0    0.0000
4300.0    0.0000
4350.0    0.0000
4400.0    0.0000
4450.0    0.0000
4500.0    0.0000
4550.0    0.0000
4600.0    0.0000
4650.0    0.0000
4700.0    0.0000
4750.0    0.0000
4800.0    0.0000
4850.0    0.0000
4900.0    0.0000
4950.0    0.0000
5000.0    0.0000
5050.0    0.0000
5100.0    0.0000
5150.0    0.0000
5200.0    0.0000
5250.0    0.0000
5300.0    0.0000
5350.0    0.0000
5400.0    0.0000
5450.0    0.0000
5500.0    0.0000
5550.0    0.0000
5600.0    0.0000
5650.0    0.0000
5700.0    0.0000
5750.0    0.0000
5800.0    0.0000
5850.0    0.0000
5900.0    0.0000
5950.0    0.0000
6000.0    0.0000
6050.0    0.0000
6100.0    0.0000
6150.0    0.0000
6200.0    0.0000
6250.0    0.0000
6300.0    0.0000
6350.0    0.0000
6400.0    0.0000
6450.0    0.0000
6500.0    0.0000
6550.0    0.0000
6600.0    0.0000
6650.0    0.0000
6700.0    0.0000
6750.0    0.0000
6800.0    0.0000
6850.0    0.0000
6900.0    0.0000
6950.0    0.0000
7000.0    0.0000
7050.0    0.0000
7100.0    0.0000
7150.0    0.0000
7200.0    0.0000
7250.0    0.0000
7300.0    0.0000
7350.0    0.0000
7400.0    0.0000
7450.0    0.0000
7500.0    0.0000
